id,barrio,cant_amb,cant_banos,sup_total,sup_cub,precio,tipo_prop
7yq3F+85+cA275wIqLAwNA==,19,0.0,0.0,118.0,110.0,330000,5
N4DIq7efMaqGa0sHJMOUsw==,20,0.0,0.0,118.0,110.0,330000,5
Kau6DBMCXTfH/+lxydY/MA==,20,0.0,0.0,184.0,184.0,240000,5
YcyFtQTly+dxjxWtsaOwUg==,20,0.0,0.0,250.0,250.0,540000,5
xTAyUxvMWrjq/75/fiWq0Q==,20,0.0,0.0,85.0,85.0,127000,5
hbJWj2oGJRHlcvGLPy2nPA==,33,0.0,0.0,314.0,314.0,340000,1
oBiQqPCBIAA9wJNizbKdNQ==,46,1.0,1.0,32.0,32.0,68000,6
GZuJfyaOsV9jB5SXnB6cEg==,36,3.0,2.0,96.0,71.0,125000,6
M0SaztTIb+/2C9XBXbgsdg==,45,1.0,1.0,43.0,39.0,94000,6
f0NVU3shqzFecaC6JCRg5w==,45,1.0,1.0,27.0,27.0,51000,6
QvtIv1xr+k1qY1f/5QpCTg==,12,2.0,1.0,42.0,42.0,115000,6
MZ6klL4xEx2855x2tzkxpg==,21,1.0,1.0,34.0,31.0,128359,6
A0xQ8fL1xrqlTc5Qeyf0Sg==,21,1.0,1.0,34.0,32.0,135000,6
gnYoEU8XGq9QdbNXrUVXQg==,21,1.0,1.0,33.0,30.0,124432,6
fWFOqKIAh287FS/MlE3iLA==,0,1.0,1.0,30.0,30.0,75000,6
7yp5KcCnXZ/IrHg6EJDXxg==,1,1.0,1.0,40.0,37.0,88900,6
tJg2I/eIyT+a8Ie9I07zHg==,1,1.0,1.0,33.0,28.0,72771,6
ATlFpYUFId7CqDUMCcXMVQ==,1,1.0,1.0,49.0,44.0,110975,6
vJY5CmiXuQJnInbDjanUhA==,1,1.0,1.0,40.0,37.0,88798,6
tcdDN4ADoISAuF2eb9G9JQ==,1,1.0,1.0,39.0,36.0,81000,6
WO+TJ6B/GPmalZ53AiEggw==,1,1.0,1.0,40.0,37.0,84000,6
I/lUhs0ELXNUB8spzZOEjg==,1,1.0,1.0,40.0,37.0,92943,6
70J3VEZuNiaDEf2xQ7zgQA==,1,1.0,1.0,40.0,37.0,96984,6
FhEAOd0wMb5GHZGG6uYgvg==,1,1.0,1.0,23.0,23.0,69000,6
1CCeWEXM9nq+MwTd+UcKcw==,1,1.0,1.0,37.0,34.0,86022,6
hIKDfF5mhE3mHgZfN81CpQ==,1,1.0,1.0,40.0,37.0,92294,6
9i1uAXrr8gyzjEREtXftWA==,1,1.0,1.0,40.0,37.0,99000,6
64z3uY/IKPTbEE+1CXw/zA==,1,1.0,1.0,26.0,26.0,70000,6
3QeLr/GJeXavSwDwe2Q9Dw==,1,2.0,1.0,28.0,27.0,78000,6
G/1kbZystW+6fiQFm4PF/g==,1,1.0,1.0,43.0,39.0,94000,6
y+upTAPUEB4YKPBmsSpnxQ==,1,1.0,1.0,49.0,44.0,115000,6
VQ6lohcSkTFCbcw75AUo1A==,8,1.0,1.0,38.0,28.0,120000,6
vZk+0P2lUCVwHW3EGQHgaw==,8,1.0,1.0,34.0,29.0,120000,6
rdb1Zsx0Z0bw5pbVRjmIeg==,8,1.0,1.0,40.0,34.0,102000,6
gV1Bhul3Vu1Hpmhad5Mpng==,8,1.0,1.0,55.0,28.0,158900,6
rbYdSMsEHUUi4eOrayToiA==,8,1.0,1.0,32.0,30.0,125000,6
Lih8t8ExigBNeEgbaAtMwA==,8,2.4999938003917475,2.0,57.0,54.99993800391748,150000,6
y/P9Ddx9cv9cmAawmBn9Zg==,8,1.0,1.0,34.0,29.0,120000,6
3vtnd5K8wkOI0ETmhmKZUQ==,8,2.0,1.0,60.0,49.0,155000,6
mX8pfPpqiCngvn6QyYaSIg==,8,1.0,1.0,28.0,23.0,75000,6
tOp4BgectREXQ95jdu++aw==,8,1.0,1.0,40.0,34.0,99000,6
qeLzqkNXXt9DnXn78ZYS/Q==,8,1.0,1.0,45.0,35.0,152000,6
FP6tk8tjBlmzzlYa0VoaUA==,8,1.0,1.0,37.0,33.0,100000,6
a+4WS495Li6sKxkg/pw3FA==,8,1.0,1.0,36.0,33.0,121600,6
wC3/bkMBWLEN/xklot4snA==,8,1.0,1.0,54.0,48.0,140000,6
x4lfe6tWegD24r1k+/ycsA==,8,1.0,1.0,45.0,35.0,150000,6
1VizaXlY59VXNK/HIzRLUQ==,8,1.0,1.0,45.0,35.0,270000,6
ak7+YfwNrqELP9uXcGqevg==,9,4.0,3.0,116.9999996903606,114.0,349000,6
0KJs+pcLcnrJhqxavORyZg==,9,1.0,1.0,49.0,44.0,199000,6
fLh1xGrkuE6OGzdg4bBXjg==,9,4.500012670031989,2.0,117.0,117.0,490000,6
QToe9K0u82AZ0PArMJ90Pw==,9,3.0,3.0,94.49997105696065,130.0,390000,6
KXN55rg6XKsYE3T7a1W2/w==,9,3.0,1.0,75.00001982625385,58.000005782657375,218000,6
+KEJfQ8e0IQ34d2qE1uuRg==,9,3.0,1.0,68.49999636518139,60.49999834780972,196000,6
qVW7CQ7uA36oE4Jxym0iXw==,2,2.0,1.0,41.0,40.0,130000,6
G/23+qvjfU4P/Qz4k8zK2g==,13,1.0,1.0,63.0,43.0,100000,6
EZywNpNWwQSOfgSQHpzc9w==,13,2.0,2.0,70.0,70.0,139000,6
jJwJPV7ZiM17TRK6hf7PHQ==,13,2.0,2.0,70.0,70.0,139000,6
x21dEmHfCeJQCDBUKpLA9A==,22,3.0,2.0,65.0,58.0,215000,6
uVHu2eWnzNJSH5mvAuGjpw==,22,3.0,2.0,65.0,57.0,190000,6
XTLMjeMxggEM1VbnMshypw==,22,2.0,2.0,44.0,34.0,138736,6
nZ3DnvzWlB7ojtyLfhkoPQ==,24,1.0,1.0,33.0,33.0,82000,6
PWEXFkWhMHuJjqyvss4oSg==,30,3.0,2.0,77.0,70.0,257000,6
ecMlcNKRRnP47rGLYqfOeA==,54,1.0,1.0,38.0,38.0,86000,6
0fojMgdg68L8x+bvn/cf7g==,3,1.0,1.0,30.0,30.0,89039,6
aeL9TXRRZVs+jz8Nxz5tLw==,3,1.0,1.0,42.49999860938095,41.49999768230158,126802,6
l9HN20ScEBNaf2b2V57nJQ==,3,1.0,1.0,23.0,21.5,68485,6
+zBksG8TAMkKtq0fERkI0g==,3,2.0,1.0,42.0,40.5,104627,6
QisqimyV8LZ3pPJVYWIKeA==,3,1.0,1.0,34.0,29.0,108491,6
yYg+U8r1Ec8qFLrjysWjDA==,3,1.0,1.0,28.0,24.000027894812263,68485,6
3s7rP96mogS2updoZw9jqA==,3,1.0,1.0,32.0,29.0,99774,6
YKsKwQ+amGxwZK2Zuj4fYg==,3,2.0,1.0,56.50008788505166,56.50008788505166,118830,6
CxsVYxPqISjP+R+++yhTqQ==,3,1.0,1.0,35.99999831238648,34.49999767953142,99832,6
mPdljS5npjueHspIebYc6w==,3,1.0,1.0,28.0,23.0,75672,6
8ORLqQTmv44mCuy38EHPww==,3,1.0,1.0,24.5,24.5,71293,6
/yCle5rwrn/pZzaUun0HRA==,3,1.0,1.0,27.499999966691824,25.0000001332327,74648,6
IzMxaSYrYT50mByzmKFOIQ==,3,1.0,1.0,27.49999770411608,23.499998928587505,65407,6
CVtQTD80Fue8Q4SVy+Jyuw==,3,1.0,1.0,26.5,26.5,89039,6
ksnQE52MS2WzYk32upWhbQ==,3,1.0,1.0,27.499999966691824,25.0000001332327,74648,6
cx2P3wRva3VB01vGv8OUSA==,3,1.0,1.0,31.000000096487938,31.000000096487938,95573,6
CCZeOtaWWNcbYdFNCFy2zw==,3,1.0,1.0,33.49999934507241,29.5000006549276,108491,6
nUwzMvp6Qy0GlGApRf/sPw==,3,2.0,1.0,35.0,35.0,108324,6
6YCcyS5YHIgJ7rfy0wSoCw==,3,1.0,1.0,32.0,29.0,99774,6
FTN8Lg7bWKeFC4mHwqwDIQ==,3,1.0,1.0,34.0,29.0,108491,6
0QtrqxmjAzllqSlLh/L2AA==,3,1.0,1.0,25.0,23.5,68485,6
lU8oaO/W8dNHHLoAWkWYTA==,3,1.0,1.0,34.50001380979576,33.5000116852118,126802,6
U1kGhLp2VqdMFol8PCVrJg==,3,1.0,1.0,28.499998818354427,28.499998818354427,81702,6
SrXm3vI3XBmc/69ds4vNDQ==,3,1.0,1.0,36.000012609413055,31.50001576176632,103615,6
ukBPXF3juDxyRa/iLKMtfQ==,3,1.0,1.0,34.0,29.0,108491,6
larEjDNHN1sNY90vtyAK9A==,3,1.0,1.0,29.0,26.5,104530,6
EtMvxjc+RxS1wfmdWdIiLA==,3,1.0,1.0,29.0,26.5,104530,6
oCZO61pB5f3O6TyHogT1uw==,3,1.0,1.0,26.0,26.0,81702,6
Sv6XJh4K/2i6spSCaCPYaw==,3,1.0,1.0,34.0,29.0,121103,6
CWJouIn28zcThVN0oIaAVA==,3,1.0,1.0,36.00000113697084,33.50000255818437,121103,6
jrAG9lVv9qPMvxmJXfuKQg==,3,2.0,1.0,56.0,56.0,124422,6
UM4Utx02wubSLMG+qv3D3A==,3,2.0,1.0,40.99999121043509,40.0,118830,6
Xg3WmJv+J6OSt22hxz0POA==,3,1.0,1.0,26.5000181210052,23.999987919329868,75672,6
l/VZWGNQuSu+cMh1AzEe4Q==,3,1.0,1.0,34.0,29.0,108491,6
fLVyaVWkytmD7742SPFqeA==,3,1.0,1.0,44.50000415430212,28.000000286503592,89039,6
RfSq4dYqAP89y/JvLOoWlQ==,3,1.0,1.0,27.499999966691824,25.0000001332327,74648,6
dtrVKdjXNNd/Xbq1HDt6kw==,3,1.0,1.0,42.49999860938095,41.49999768230158,126802,6
7NAjyHH3NKcw1mqC/L/J5w==,3,1.0,1.0,25.5,25.5,69900,6
S96Xl7HQ8Fk7ceoosjnrYA==,3,2.0,1.0,56.0,56.0,124422,6
u5xKSIvD2qkfNzh+8Oykng==,3,1.0,1.0,54.00005022449777,29.0,89039,6
1eXMUqG8D8dU589w0sxyCg==,3,1.0,1.0,30.0,30.0,89039,6
mV9hecexG9YcX+fDnKvdEg==,3,1.0,1.0,30.0,27.5,95573,6
TfppxA8NUertABFIyPbcwQ==,3,1.0,1.0,30.500007486290592,28.000044917743537,99832,6
Xx/CfUWwN6jCY/ph4s3now==,3,1.0,1.0,28.999989743425644,26.499964101989757,78030,6
4ZA+Ifr2W0PHNfQfIS1r4g==,3,1.0,1.0,22.499999692692512,22.499999692692512,65407,6
KIT66ujk20n2MJAeWzLAwQ==,3,2.0,1.0,56.0,56.0,124422,6
K9hB4w6b4DDRXtjmw4P9aw==,3,1.0,1.0,28.0,23.0,75672,6
o5IKCxI9P3lfjk7US0PL5A==,3,1.0,1.0,34.0,29.5,104530,6
Gr/bu7oZeH4RaA3+7PUIJg==,37,4.000208379782689,2.0,117.0,117.0,490000,6
Og5aF0qzsn27BgMO9uoohw==,15,1.0,1.0,40.0,34.0,72048,6
2qNeeCntZjRCR0Cw3SGPsw==,15,1.0,1.0,32.0,28.0,96000,6
VN4qVOjFgltu7zkFF+bgwg==,15,1.0,1.0,32.0,32.0,78000,6
NZhvW/n5VN0Oxdh+Z2wP/A==,15,1.0,1.0,38.0,34.0,95000,6
dJIV7bQ6L307CgsghHusnQ==,39,2.0,1.0,65.0,65.0,150000,6
FxYhwCLk4okKCzF8sockCQ==,33,2.0,2.0,72.0,68.0,180000,6
9yp00F31z+4HZoSKgnyJww==,20,1.0,1.0,27.0,27.0,78000,6
9xYhODNEuw4ah1zQTHsuEQ==,12,0.0,0.0,50.0,50.0,260000,7
eGPT1qSPWQi7tydmRk1p5A==,1,0.0,0.0,185.0,185.0,290000,7
hoWLotWlFrUxjq9kHP7uww==,1,0.0,0.0,98.0,98.0,220000,7
IlrkKxVAxAczw3Q4+qR//w==,8,0.0,0.0,27.0,25.0,80000,7
m+6OMxU31IjS93g4L35YtA==,8,0.0,0.0,118.0,118.0,400000,7
2pTPKI4oUzrq99cpEjJVMA==,8,0.0,0.0,40.0,40.0,145000,7
YqunpZbF9NBoTzhclAAWFA==,8,0.0,0.0,130.0,130.0,309800,7
0HSOvuTXXN/Pen853r1AYg==,8,0.0,0.0,67.0,67.0,450000,7
MDjtkyL1C4ZN+KJ0Z3xPwA==,22,0.0,0.0,188.0,141.0,360000,7
01M2Spfc3WEJiWAqti892Q==,27,0.0,0.0,36.0,36.0,120000,7
mhF8CXrLGGK7PLCKC5+i9Q==,33,0.0,0.0,314.0,314.0,340000,7
2bYuAol7eaRtyOJZq2R2hw==,9,1.0,1.0,39.0,33.0,137000,6
jr0bz4ekGbhX16I+eYQZUw==,3,1.0,1.0,23.0,23.0,67000,6
YimwkOuTEcq5eZrIvmMZ0Q==,1,2.0,1.0,48.0,48.0,135000,2
CIq1sOq1v8iTu2IY7RFdBg==,8,2.0,1.0,58.0,58.0,127000,2
wvfhDPxlGTn4cHmm4JZcFA==,8,2.0,1.0,58.0,58.0,127000,2
IzISVnQVAu291vd2zczobg==,40,2.0,1.0,57.0,40.0,120000,2
OL3EAIB4um58xXvU3xUpJA==,2,2.0,1.0,57.0,40.0,120000,2
M01NmcZumDYFSQboyM46rw==,24,2.0,1.0,94.0,94.0,159000,2
bSQiXSfQ3NfW+9xzy46kCA==,24,2.0,1.0,67.0,53.0,125000,2
gEXmuet5IQjdahBPeuuVGA==,19,2.0,1.0,57.0,40.0,120000,2
vOw18DbsN4pWTHqHQ2KFgw==,26,1.0,1.0,41.0,38.0,69000,2
iIvKllMZJMbAzrCfPUpHDg==,33,2.0,1.0,41.0,41.0,110000,2
f9j7uqNvexy7jngmiAGI1A==,15,0.0,0.0,50.0,50.0,150000,5
OQtblKJhFKx9zNd38UN09w==,12,2.0,1.0,32.0,32.0,69500,6
SOewcqcIixOPFACmi2gzTw==,12,2.0,1.0,39.0,35.0,110000,6
EbQ1sFq7q/iCJUMr9O50zg==,21,2.0,1.0,39.0,37.0,95000,6
ZqjT7YYFA+hQ7R684dh7sQ==,21,2.0,2.0,45.0,43.0,150000,6
8K0yZ4lgL8j/mIaUSzRfgA==,21,2.0,1.0,53.0,50.0,195000,6
pCYb2M1Rw2qL+3mKSvQ1Xw==,0,2.0,1.0,42.0,42.0,128000,6
1sHzCi0zQ4Vw0FlBwPH2AQ==,1,2.0,1.0,48.0,48.0,99000,6
AiK/69urj9VUIOSxXcfqIg==,1,2.0,1.0,51.0,41.0,129000,6
GphH+V8oU+c8iXGFzrRqng==,1,2.0,1.0,55.0,50.0,124000,6
57YevSoMQo/H9E8Rx+6V2A==,1,2.0,1.0,33.0,33.0,83000,6
VqtGYBpAKaohCugFWZyPIA==,1,2.0,1.0,64.0,43.0,165240,6
DuzoShBGlZ3oZ8Lrmr7wBw==,1,2.0,1.0,41.0,37.0,89550,6
fSqi70e5Gzu0y8emTT3MvQ==,1,2.0,2.0,83.0,65.0,163714,6
5hNzHPIUDPCg0E8d0djFxA==,1,2.0,1.0,37.0,37.0,85000,6
I3LzCwbhIAW7U88+Pb4mAg==,1,2.0,1.0,46.0,42.0,147000,6
2zDUEorvxAxYXi1uwPik1g==,1,2.0,2.0,48.0,41.0,111180,6
69LenZvFGptUbB3gB5SydA==,1,2.0,1.0,52.0,48.0,159900,6
H1vRrykln2cP99528Et3TA==,8,2.0,1.0,34.0,34.0,95000,6
e3xhPPVa4zKSfbZxs6cmHw==,8,2.0,1.0,34.0,34.0,99500,6
po1W1B9vjYxnyQ+4Y7r05A==,8,2.0,1.0,44.0,38.0,157000,6
+Nqz/fK8NdMauHP6iWhzSA==,8,2.0,1.0,43.0,43.0,175000,6
W52dwijXviE+dl1VCHwu8Q==,8,2.0,1.0,50.0,44.0,172000,6
VqKqQMOip1N/ycH4d2wkKg==,8,2.0,2.0,66.0,60.0,225000,6
VhcgF/cqivRaidVW7+H8eA==,8,1.0,1.0,40.0,25.0,85000,6
xEzFYVhwSx1n8OUty5SBow==,8,2.0,1.0,34.0,34.0,95000,6
Hm2+dsgqKzcRZRqzsdqtPQ==,8,2.0,1.0,40.0,37.0,124500,6
fI3UmpS5uuYlHaf3e+cigA==,8,1.0,1.0,37.0,37.0,150000,6
E3QFULAWnVySFV2MzCVnzg==,8,2.0,1.0,52.0,52.0,210000,6
lWldSzQiGc+B2dKoyeDqxg==,6,1.0,2.0,107.0,107.0,195000,6
JkK8dV++WaWQDWTDC2GxVg==,9,1.0,1.0,33.0,29.0,98000,6
iwQkfY05Wqe87ZoachuTBA==,9,2.0,1.0,76.0,38.0,168000,6
pI8Uq/VMzyp7kb8Gr1685A==,9,1.0,1.0,42.0,38.0,131000,6
349J+L9OKWLn3hOyfmR7Yw==,9,2.0,1.0,52.0,49.0,169000,6
9o7uKQ7l0HPoT2CwNDUrIQ==,9,2.0,1.0,53.0,50.0,195000,6
HrK9HCFyPBOBkUHcAnVldA==,9,2.0,1.0,67.0,67.0,149000,6
c8yVFikrfy26mC/Z/P9ALA==,9,1.0,1.0,48.0,48.0,155000,6
rpqv4lOqNvqYcN9ChcC/qg==,9,2.0,1.0,48.0,48.0,150000,6
x7GV7ZVrV229nHZQjORGNQ==,9,1.0,1.0,48.0,48.0,155000,6
prV0p7WcsnGiJBnYzXEPcg==,40,2.0,1.0,57.0,40.0,120000,6
HJFNPkq1aiIWFEKy0pkhhQ==,2,2.0,1.0,43.0,43.0,128000,6
cd2sdqYVqpWKDkRDdFigbQ==,2,1.0,1.0,45.0,45.0,75000,6
oEG0HIO0+vw6eQ1NNVMT4A==,2,1.0,1.0,40.0,30.0,125000,6
yS2yl3WuCfyYJGFtDHnH1w==,2,1.0,1.0,33.0,33.0,90500,6
j2s8yW1pDlKi2c1HnggmHA==,2,1.0,1.0,32.0,32.0,108000,6
LoBriZH2sbqbST3bKf5kpg==,2,2.0,1.0,37.0,37.0,130000,6
xWkYkfjqSDQddnsDRutd6g==,2,2.0,1.0,56.0,56.0,159000,6
M6btBiZbNd+4gBFVPOwTJg==,2,2.0,1.0,57.0,40.0,120000,6
zU3FbcgnwlBUTvHKc8vngw==,29,2.0,1.0,52.0,47.0,98700,6
uaqPGfORI1rJfriWIMd/3A==,29,2.0,1.0,43.0,43.0,93000,6
SwMZVFc+pRMAfBj+qHCF8w==,13,2.0,1.0,44.0,41.0,67500,6
r32YgKhN1lNwEWuVAR01Sw==,13,2.0,1.0,69.0,65.0,155000,6
5ps2xqJAzrNzTKMGMjzWvA==,13,2.0,1.0,36.0,31.0,95000,6
+2ffsZ5CRNqFkga5JxoZWg==,13,2.0,1.0,57.0,40.0,120000,6
enye3Dmw/bFZU43WktTqIQ==,13,2.0,1.0,57.0,50.0,135000,6
phPI5oxxP09yoQ3MOuT4GA==,13,2.0,1.0,44.0,41.0,67500,6
gDmxKI2C+JAnOtLz9ojrkA==,22,2.0,1.0,48.0,48.0,133000,6
3vqeTs6gIcWtcPOdMicufA==,22,2.0,1.0,38.0,34.0,116000,6
+RlhPPpL/EXR1KLa/tK7UQ==,22,2.0,1.0,43.0,39.0,132000,6
fabqGbZHlhyIDvxMVrhYEQ==,22,2.0,1.0,50.0,46.0,157400,6
n+L6H33Yq3gmHjNWOFoO0Q==,22,2.0,1.0,49.0,49.0,107500,6
gmJTO5iJ8bl+1vwEiJaIqQ==,22,1.0,1.0,38.0,35.0,122000,6
ke9LXqpZhIqviuUnmwd4hw==,22,2.0,2.0,46.0,42.0,152000,6
dQG5E2Y5TKnrswnXsnGGrg==,14,2.0,1.0,42.0,40.0,104000,6
lOi2/uQ3Ob7oVrNJkIE0wA==,24,2.0,1.0,51.0,47.0,140000,6
J69B1uj/FRpnfoCL70jXEA==,24,2.0,1.0,70.0,70.0,149000,6
K4D3xKmwpfoDjQI1QlfMVA==,30,2.0,1.0,39.0,34.0,85000,6
0mM3iVN9f9RNSUVRPVbWZA==,3,2.0,1.0,32.0,32.0,100000,6
M7R92iBbnrapdz6DCgVnEQ==,3,2.0,1.0,55.0,48.0,185000,6
Q3k16PK75f3baBDdlKSuAQ==,3,2.0,1.0,59.0,39.0,110000,6
qAlh60ubeZ9Vb3LD6nJfCA==,3,2.0,1.0,37.0,37.0,95000,6
dtS2RmPPsGjELjZZgSJnpA==,3,2.0,1.0,31.0,31.0,90000,6
8XXdoIQvR9xeckO2HyHg2w==,19,2.0,1.0,57.0,40.0,120000,6
UGxmcbItQGR0XcPNEd0H5w==,19,2.0,1.0,41.0,41.0,100000,6
9vRgUoooxKfWUDISjlK03w==,15,2.0,1.0,33.0,33.0,89900,6
p/4fRiMQFbHm+67qkQUGOQ==,15,2.0,1.0,53.0,43.0,150000,6
+RV+EtADOMpFJT/R7kpbJw==,25,2.0,1.0,67.0,63.0,470000,6
rW4RQmIzzc1/hIp14E0A3Q==,27,2.0,1.0,37.0,37.0,80000,6
eKEa1zwjfOfHHGCBRK3TWg==,4,2.0,1.0,74.0,74.0,176626,6
fsHCyJWCluad/OoNBYNpOw==,4,2.0,1.0,60.0,60.0,145811,6
JNAxScUSjWLGrL+J8EGERw==,4,1.0,1.0,49.0,39.0,125900,6
OMbvXH5rujHkQnT3pbbn+w==,4,2.0,1.0,52.0,52.0,170000,6
O4LYYEyEyvxl68A5zllQwA==,4,2.0,1.0,85.0,85.0,183029,6
yEOJeSkqGQUnG5buSvjRoA==,4,2.0,1.0,74.0,74.0,173370,6
cIpgrL+B8ob2GTvMd1RKmA==,5,1.0,1.0,31.0,29.0,62000,6
ErMQG/pYn/gE3yJrsKvS+g==,39,2.0,1.0,40.0,40.0,115000,6
nnkcgzY1+mHMKrBjPbeoow==,48,3.499983260874504,1.0,70.0,56.0,160000,6
WKFI45R/yfLWdS0/E054SQ==,20,2.0,1.0,37.0,37.0,87000,6
dhsa+SWqe/2UDsg8ngqovQ==,7,3.0,1.0,70.0,70.0,139000,2
654OI4BcpkceYyjffA4I9Q==,21,3.0,1.0,85.0,61.0,185000,2
W3yQ6mc50Wa8TK43bfai8g==,1,3.0,1.0,77.0,77.0,180000,2
qQyHlb0v0N9DLa1UBK0sXg==,1,3.0,1.0,140.0,140.0,350000,2
wdWkGXiZv+Bcwl95GxkbwA==,50,3.0,1.0,61.0,61.0,189000,2
RfLepnssDZMrK6cc2AJikw==,8,3.0,1.0,59.0,59.0,139500,2
vsTiwFZmcrAthVJmQwd38Q==,28,3.0,1.0,156.0,90.0,175000,2
36wLLm5MRL8Xg1dFmDg40g==,29,3.0,1.0,125.0,65.0,120000,2
DmoN76xKslLFY+lg/n031g==,29,3.0,1.0,61.0,61.0,189000,2
L+RhC0Uzot3VS39t1LFcqg==,13,3.0,2.0,66.0,66.0,150000,2
h9YQ5RZsen+AvAE0xDkxmA==,22,3.0,1.0,82.0,82.0,199000,2
PbpE1D9utNk8t0OoVGE5eg==,14,3.0,1.0,75.0,75.0,199900,2
rsgsM/jnFKclCRo1WOscNw==,53,3.0,2.0,150.0,109.0,160000,2
E6ODTcuaizDLZksQemMZKA==,15,3.0,1.0,68.0,68.0,180000,2
cJCW1gj83GbGbhklym1k+Q==,27,3.0,1.0,59.0,37.0,120000,2
LAu7mXhXwf+/aQ0OlGdsgA==,26,3.0,1.0,182.0,67.0,190000,2
U1prle7lgXUrNHIybKMzxg==,39,3.0,2.0,80.0,80.0,175000,2
TA2l2uIEvrciRcKdFR/qYQ==,8,5.456235549490458,3.0,317.4221677001297,154.0,385000,3
X5l0etL4gAgTIbh+2B1pDw==,30,3.0,2.0,249.0,116.0,350000,3
1tCIUiojFlNXpg8K60NUeg==,49,3.49999972117093,1.0,83.0,72.0,195000,6
aJXilEMA4cSQv6EXhi1rWQ==,36,3.0,1.0,45.0,45.0,110000,6
prWCxU3INKi1MLo+mFuWJw==,45,3.0,2.0,70.0,58.0,185000,6
VLBdwlOXAtkaUDNKh7vmAA==,12,3.0,1.0,74.0,65.0,145000,6
kbdv5n3VhPAX5fnt4FGyRA==,12,3.0,1.0,64.0,64.0,142900,6
ClMW5o//h1pXwlMoRDY3xw==,21,3.0,1.0,65.0,60.0,130000,6
W547pYaYXg7KMUooC4D4tg==,21,3.0,1.0,92.0,50.0,227000,6
i5QzacFRnRno0IcgZnFt6w==,21,3.0,1.0,85.0,61.0,185000,6
XDsLJ0kaqfjyXX44yEXwLg==,0,3.0,2.0,86.0,86.0,170000,6
5XfSvYqzzLqo5sZj2wGMGQ==,1,3.0,2.0,78.0,70.0,184000,6
pk0tIoGsTy/qiTxwfCMCSg==,1,3.0,1.0,83.0,80.0,240000,6
HKl0eWkarDHZYUVt2tWzwg==,1,3.0,1.0,74.0,64.0,205000,6
GTrXO4kLlskd9udMVz0goQ==,1,3.0,1.0,54.0,54.0,145000,6
zcGpxS79Gh3TU6PL1E9ztA==,1,3.0,2.0,70.0,66.0,178000,6
doHI32/EmDJPjcHW0nsJNQ==,1,3.0,1.0,110.0,110.0,185000,6
9MJCD0S/gv7kG4ACVGqDbw==,1,3.0,1.0,99.0,99.0,240000,6
szq0IoBm1LXWNns/3TjI9Q==,50,3.0,2.0,80.0,75.0,365000,6
F4dtQPSEiEwQcWY2CeTKnA==,8,3.0,2.0,77.0,70.0,550000,6
4vVsFRGLBXap2SvPVfWGbQ==,8,3.0,1.0,59.0,59.0,139500,6
1dxRs6lSoBd4z9EyZL9qOw==,8,3.0,2.0,180.0,180.0,600000,6
h3gZSp7ZStkt9EgCNtpmoA==,8,3.0,2.0,65.0,65.0,182000,6
CxS8SL0CP/dYOFeE4xiEag==,8,3.0,3.0,82.0,74.0,390000,6
b7FlQgOCnfQwsG+OxRPz3A==,8,3.0,2.0,74.0,74.0,395000,6
i3WpoVmQPaSdElpM0t1IgA==,8,3.0,3.0,82.0,74.0,390000,6
ycFvhkuxcQammF69B0nVsw==,8,3.0,2.0,89.0,85.0,280000,6
Mk+/irkJIsBonhok6dyUlQ==,8,3.0,1.0,78.0,63.0,270000,6
QpXrnon0ExtImnSWOQ/jZw==,8,4.0,1.0,102.0,72.0,390000,6
pWWtKd41t6yI8um/J3897w==,8,3.0,1.0,70.0,66.0,194500,6
2lqUjOouBxb4i5Tlyp8ZFA==,8,3.0,1.0,62.0,62.0,160000,6
4RDQMYOdYzR4FpSQ/d1kFQ==,8,3.0,1.0,84.0,74.0,189000,6
iObHMutpV8jJto3xSfEQmw==,8,3.0,1.0,58.0,58.0,163000,6
tGpf+TdNMZG3Kyi4StKN1w==,6,3.0,1.0,60.0,60.0,145000,6
KNrSubhcQRCeNNUUGkxL8w==,34,3.0,1.0,68.0,60.0,110000,6
In6GAuWCC7x+RdcqWBYOlw==,2,3.0,1.0,74.0,71.0,298000,6
tpflgmJTpm6ApSmykpJSWw==,2,6.0,3.0,170.0,145.0,555000,6
ORGybhNDHBRmwdchRHUsgw==,2,3.0,2.0,100.0,80.0,350000,6
JsPa5YodfKOq5z/NEBbS7Q==,13,3.0,1.0,61.0,61.0,110000,6
3rtUCB4pazX4hNFAZJ2MJw==,22,3.0,1.0,74.0,66.0,198000,6
tF0/gF4t1IPFNDmSSrmo/A==,22,3.0,1.0,55.0,50.0,98500,6
Evwdqa50+CTbXcXG+5Wqmw==,22,3.0,1.0,51.0,51.0,109800,6
rGYiDkJH9Zph4yhEa/C/iA==,22,3.0,1.0,72.0,72.0,205000,6
5JglDEYz3ZchtULJTsXk/A==,22,3.0,1.0,93.0,93.0,170000,6
rrZnOBDSpJkicYTmBYDnSg==,22,3.0,2.0,63.0,56.0,165000,6
UWLkLXSqjr5U7h7E27RG1Q==,22,3.0,2.0,60.0,60.0,238000,6
uZ/UIMK2Y+b4vmhSHW0A5Q==,22,3.0,2.0,76.0,66.0,295000,6
Ew/aZRAkJGvXBwDyFTYTsg==,22,3.0,2.0,61.0,61.0,129000,6
5ks3rtDAqVtmPDh2j1OvPw==,14,3.0,1.0,65.0,60.0,148000,6
x44ycAns50xqcHC7jspk6A==,42,3.0,1.0,120.0,70.0,170000,6
